Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,distance,hour_of_day,weekday,Delivery_Time
36,4.9,Windy,Medium ,scooter ,Metropolitian ,0.15556349186103965,17,0,115
22,5.0,Sunny,Low ,scooter ,Metropolitian ,0.028284271247458786,10,4,90
34,4.1,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,19,3,225
21,4.7,Stormy,Low ,motorcycle ,Urban ,0.1131370849898565,23,1,85
27,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.1131370849898477,20,1,195
38,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.09899494936611078,20,6,215
28,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,20,6,120
25,4.0,Stormy,Low ,motorcycle ,Urban ,0.07071067811865325,23,5,115
21,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623725625,9,4,90
22,4.6,Cloudy,Low ,scooter ,Metropolitian ,0.014142135623733162,8,6,95
25,4.2,Cloudy,Medium ,scooter ,Metropolitian ,0.09899494936612209,17,6,170
32,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,6,145
28,4.9,Fog,High ,motorcycle ,Urban ,0.014142135623725625,11,3,105
22,4.9,Windy,Medium ,scooter ,Urban ,0.08485281374237635,17,6,110
31,4.9,Stormy,Low ,scooter ,Metropolitian ,0.15556349186103965,23,5,85
34,4.9,Sunny,Low ,motorcycle ,Metropolitian ,0.014142135623734417,10,5,75
26,4.9,Sunny,Low ,motorcycle ,Urban ,0.014142135623735673,8,1,90
34,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.0848528137423864,22,2,135
20,4.9,Windy,High ,scooter ,Urban ,0.0282842712474619,11,3,90
34,4.7,Sunny,Jam ,van,Metropolitian ,0.0848528137423864,20,0,120
33,4.7,Cloudy,Medium ,van,Metropolitian ,0.1838477631085085,17,0,205
36,4.2,Windy,Medium ,van,Metropolitian ,0.07071067811865074,17,1,155
28,4.7,Windy,Low ,motorcycle ,Urban ,0.1555634918610409,23,0,90
30,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,16,5,130
37,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,20,6,135
34,4.9,Fog,Jam ,van,Metropolitian ,0.1838477631085085,21,6,220
32,4.9,Fog,Low ,motorcycle ,Metropolitian ,0.028284271247458786,10,3,130
34,4.7,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865325,19,4,160
37,4.8,Fog,Low ,motorcycle ,Urban ,0.014142135623735673,8,0,85
20,4.6,Windy,Jam ,scooter ,Metropolitian ,0.04242640687119446,20,5,115
38,4.8,Stormy,Low ,motorcycle ,Urban ,0.014142135623733162,9,3,130
33,5.0,Stormy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,22,2,110
21,4.6,Sandstorms,Low ,motorcycle ,Urban ,0.08485281374238891,0,6,50
23,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.0565685424949238,16,6,145
39,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,0.18384776310849843,17,6,175
35,4.8,Windy,Jam ,motorcycle ,Urban ,0.04242640687119446,20,2,130
25,4.0,Stormy,Low ,motorcycle ,Metropolitian ,0.014142135623723113,9,0,100
22,4.8,Sunny,High ,motorcycle ,Urban ,0.05656854249491757,13,3,95
32,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,2,250
39,4.8,Windy,Low ,scooter ,Metropolitian ,0.183847763108511,22,3,120
23,4.6,Fog,Low ,scooter ,Metropolitian ,0.12727922061358088,23,1,100
32,4.8,Sunny,Jam ,scooter ,Metropolitian ,0.1131370849898477,21,5,100
26,4.8,Sunny,Medium ,scooter ,Urban ,0.1555634918610497,17,2,80
37,4.4,Sunny,Medium ,motorcycle ,Metropolitian ,0.1131370849898477,17,2,195
23,4.8,Windy,Low ,van,Urban ,0.028284271247458786,10,6,60
39,4.7,Stormy,Jam ,scooter ,Metropolitian ,0.04242640687119446,19,5,150
20,4.3,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623734417,9,2,135
29,4.6,Stormy,Medium ,scooter ,Metropolitian ,0.11313708498984645,17,2,130
38,4.8,Stormy,High ,scooter ,Metropolitian ,0.028284271247458786,11,1,140
35,4.2,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,19,0,185
20,4.2,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247461298,9,3,130
38,4.7,Sunny,Jam ,motorcycle ,Other,0.11313708498984645,19,4,115
39,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,21,0,190
28,3.7,Sunny,High ,motorcycle ,Metropolitian ,0.056568542494920084,14,4,270
39,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.09899494936611203,22,6,100
39,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,0.08485281374237887,18,6,75
34,4.8,Windy,Low ,motorcycle ,Metropolitian ,0.1131370849898477,23,0,110
24,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,19,5,75
25,4.0,Windy,Low ,motorcycle ,Urban ,0.04242640687119446,23,3,145
39,3.7,Windy,Jam ,van,Metropolitian ,0.18384776310850096,20,2,160
26,4.7,Sandstorms,Low ,scooter ,Metropolitian ,0.12727922061358088,23,1,65
28,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,0.1131377920988368,18,2,185
30,3.6,Stormy,Medium ,motorcycle ,Metropolitian ,0.1131370849898476,17,4,175
22,4.7,Fog,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,4,205
30,4.9,Sandstorms,Low ,scooter ,Metropolitian ,0.12727922061358088,23,6,21
35,4.4,Fog,Jam ,scooter ,Metropolitian ,0.09899494936611203,19,5,205
36,4.5,Sandstorms,Medium ,van,Urban ,0.11313708498984645,17,2,175
22,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.11313637788527552,19,2,135
35,4.5,Fog,Jam ,motorcycle ,Urban ,0.042426406871191945,20,5,130
38,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,0.07071067811865325,20,3,135
27,4.9,Sandstorms,Jam ,motorcycle ,Urban ,0.1838477631084997,20,2,140
20,4.7,Cloudy,Low ,scooter ,Metropolitian ,0.014142135623725625,8,1,50
35,4.7,Sunny,Medium ,scooter ,Metropolitian ,0.09899494936612209,18,5,90
39,5.0,Sunny,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,5,100
27,4.9,Sandstorms,Low ,van,Metropolitian ,0.09899565647542936,23,0,14
31,4.3,Fog,High ,motorcycle ,Metropolitian ,0.0565685424949238,14,1,155
25,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.05656854249491757,16,2,110
31,4.4,Cloudy,Jam ,scooter ,Metropolitian ,0.12727922061358088,20,1,230
23,4.7,Windy,Low ,van,Metropolitian ,0.028284271247458786,8,2,85
20,4.8,Windy,High ,motorcycle ,Urban ,0.028284271247458786,11,3,75
24,4.9,Fog,Jam ,van,Metropolitian ,0.11313708498984645,21,5,190
37,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,0.0424264068711932,18,3,160
22,4.9,Sunny,Low ,scooter ,Metropolitian ,0.028284271247458786,8,1,80
26,4.6,Stormy,Jam ,scooter ,Urban ,0.12727922061358088,21,2,100
39,4.9,Fog,Low ,motorcycle ,Urban ,0.08485281374238766,22,3,115
39,4.9,Cloudy,Medium ,scooter ,Urban ,0.0707106781186633,18,5,85
25,3.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,20,2,265
23,4.7,Windy,Low ,scooter ,Metropolitian ,0.11313708498985775,23,1,80
30,4.4,Windy,High ,motorcycle ,Metropolitian ,0.05656854249492762,14,2,170
28,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,0.11313708498985775,19,0,185
34,4.9,Stormy,Low ,scooter ,Urban ,0.014142842748189348,9,5,130
24,4.8,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,10,2,55
31,4.0,Cloudy,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,20,1,160
39,4.4,Sandstorms,Medium ,van,Metropolitian ,0.11313708498984645,17,5,155
29,4.5,Fog,Medium ,scooter ,Urban ,0.07071067811865325,18,1,70
23,4.9,Windy,Jam ,scooter ,Metropolitian ,0.1555634918610409,20,4,90
36,4.6,Fog,Low ,scooter ,Metropolitian ,0.028284271247458786,8,4,75
34,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623734417,10,4,105
22,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.1131370849898477,19,0,170
29,4.6,Fog,High ,scooter ,Metropolitian ,0.05656854249491757,14,1,22
33,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,19,3,225
30,4.8,Sunny,Medium ,scooter ,Metropolitian ,0.0989956564754193,17,6,145
23,4.9,Sandstorms,Jam ,motorcycle ,Urban ,0.08485281374238766,19,0,135
31,4.6,Sunny,Low ,motorcycle ,Metropolitian ,0.12727922061358088,23,2,130
37,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,0.0707106781186633,23,6,115
21,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,4,105
23,5.0,Sunny,Low ,van,Metropolitian ,0.01414213562373095,8,4,75
35,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,0.12727922061358088,22,2,150
37,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,21,4,195
33,4.1,Sandstorms,Medium ,scooter ,Metropolitian ,0.18384776310850096,18,6,165
28,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,19,1,235
30,4.6,Cloudy,Low ,motorcycle ,Urban ,0.0424264068711932,22,5,125
30,4.7,Stormy,Low ,van,Other,0.1131370849898476,22,0,135
33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.014142135623735673,9,1,100
37,4.2,Windy,Jam ,motorcycle ,Semi-Urban ,0.11313708498984645,20,4,260
38,4.9,Fog,Jam ,motorcycle ,Urban ,0.08485281374238571,19,3,26
28,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,0.1979898987322341,20,2,165
35,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623724367,8,3,75
33,4.4,Stormy,Low ,motorcycle ,Other,0.07071067811865325,23,6,140
24,4.6,Fog,High ,motorcycle ,Urban ,0.05656854249492762,14,3,140
24,4.8,Cloudy,Jam ,scooter ,Metropolitian ,0.1131370849898477,19,2,215
37,4.6,Sunny,High ,motorcycle ,Urban ,0.028284271247468833,12,4,110
38,4.9,Sandstorms,Medium ,van,Other,0.05656854249491757,16,6,150
21,4.9,Sunny,Low ,scooter ,Metropolitian ,0.014142135623734417,9,4,80
22,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,19,4,220
31,4.2,Stormy,Medium ,scooter ,Metropolitian ,0.05656854249492762,15,4,160
34,4.8,Sunny,Low ,scooter ,Metropolitian ,0.12727922061358088,22,3,145
23,4.7,Sunny,Jam ,scooter ,Urban ,0.1131370849898477,20,4,50
25,4.8,Sandstorms,Jam ,scooter ,Urban ,0.1131370849898477,21,3,75
28,4.6,Windy,Jam ,scooter ,Metropolitian ,0.11313708498984645,19,6,85
37,4.1,Sandstorms,Medium ,scooter ,Urban ,0.05656854249491757,16,4,155
21,4.9,Fog,Low ,scooter ,Metropolitian ,0.15556349186104046,22,1,145
37,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.08485281374238766,18,4,165
39,4.8,Fog,Jam ,motorcycle ,Urban ,0.07071067811865325,21,1,135
34,4.9,Sunny,High ,scooter ,Metropolitian ,0.014141428534622264,11,5,120
22,4.6,Stormy,Jam ,scooter ,Metropolitian ,0.042426406871191945,20,5,75
36,4.7,Stormy,Medium ,van,Metropolitian ,0.11313779209883805,18,4,125
32,4.8,Cloudy,Medium ,van,Metropolitian ,0.04242711398386632,18,3,80
31,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,0.09899494936611203,17,6,105
34,4.8,Cloudy,Jam ,scooter ,Metropolitian ,0.04242640687119446,21,6,175
25,5.0,Fog,Low ,motorcycle ,Metropolitian ,0.18384776310850096,23,3,100
32,4.2,Cloudy,Jam ,scooter ,Metropolitian ,0.08485281374238766,19,1,185
31,4.4,Stormy,Medium ,van,Metropolitian ,0.07071067811865325,18,5,165
29,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,0.11313708498984645,21,3,195
36,4.4,Windy,High ,motorcycle ,Metropolitian ,0.014142135623734417,11,6,160
35,4.6,Fog,Low ,scooter ,Metropolitian ,0.028284271247458786,9,6,95
21,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.11313708498984645,19,0,140
23,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,19,3,110
27,4.9,Fog,Low ,van,Metropolitian ,0.028284271247458786,8,1,90
21,4.8,Fog,Medium ,scooter ,Metropolitian ,0.11313708498985524,18,3,125
38,4.1,Windy,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,21,5,175
29,4.3,Fog,Jam ,scooter ,Metropolitian ,0.1838477631085085,19,2,41
23,4.8,Fog,Jam ,motorcycle ,Urban ,0.09899494936612209,20,6,210
21,4.7,Stormy,Jam ,van,Metropolitian ,0.18384776310850237,20,2,145
21,4.6,Cloudy,High ,scooter ,Metropolitian ,0.028284271247458786,11,1,27
29,4.8,Sunny,Jam ,scooter ,Urban ,0.1838477631084997,19,0,50
32,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,0.08485281374238891,18,6,160
21,4.8,Windy,Jam ,scooter ,Metropolitian ,0.042426406871192854,21,0,80
36,4.8,Fog,Low ,scooter ,Urban ,0.014142135623723113,8,3,85
24,4.5,Windy,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,16,4,115
25,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,19,3,110
20,4.5,Sunny,Low ,motorcycle ,Metropolitian ,0.12727922061357083,23,6,100
21,2.5,Sunny,Low ,motorcycle ,Metropolitian ,0.09899494936611203,22,4,210
32,4.7,Fog,High ,van,Metropolitian ,0.0282842712474619,11,3,160
39,4.3,Cloudy,Low ,motorcycle ,Metropolitian ,0.18384776310849843,23,3,175
34,4.5,Fog,High ,motorcycle ,Other,0.05656854249491757,13,6,130
24,4.7,Stormy,Jam ,scooter ,Metropolitian ,0.08485281374237762,21,5,65
24,4.1,Sunny,High ,motorcycle ,Metropolitian ,0.0565685424949238,13,0,230
26,4.8,Sunny,Jam ,scooter ,Metropolitian ,0.15556349186104218,19,4,80
25,4.8,Stormy,Medium ,scooter ,Metropolitian ,0.042426406871191945,17,6,115
27,4.8,Windy,Low ,van,Metropolitian ,0.0848528137423864,0,4,55
32,4.8,Cloudy,Low ,scooter ,Metropolitian ,0.04242640687119446,22,2,90
34,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,0.0424264068711932,18,3,145
37,4.8,Fog,Medium ,scooter ,Metropolitian ,0.07071067811865477,18,2,95
31,4.9,Sandstorms,Low ,scooter ,Urban ,0.12727922061358088,23,6,90
38,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,0.04242640687119446,18,5,125
37,4.6,Fog,Low ,motorcycle ,Metropolitian ,0.11313708498984519,22,3,190
25,4.9,Fog,High ,motorcycle ,Metropolitian ,0.014142135623734417,11,1,120
20,4.5,Sunny,High ,scooter ,Metropolitian ,0.056568542494920084,14,5,85
26,4.8,Fog,Medium ,scooter ,Metropolitian ,0.183847763108511,18,6,140
39,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623723113,8,3,145
38,4.8,Cloudy,Low ,motorcycle ,Urban ,0.042426406871192854,22,0,120
34,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,2,54
34,4.7,Sunny,Low ,motorcycle ,Urban ,0.1555634918610409,23,2,25
28,4.6,Sunny,Jam ,scooter ,Metropolitian ,0.1131370849898477,20,4,100
21,4.8,Fog,Medium ,van,Metropolitian ,0.11313708498984645,18,4,195
23,4.6,Fog,High ,motorcycle ,Metropolitian ,0.056568542494928875,14,1,105
39,3.9,Windy,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,19,2,190
25,4.9,Sunny,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,0,90
34,4.5,Stormy,Jam ,scooter ,Urban ,0.08485281374237762,19,2,150
35,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,20,0,150
38,4.0,Cloudy,Medium ,scooter ,Urban ,0.1131370849898477,18,2,170
28,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,22,3,195
20,4.2,Windy,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,21,0,175
28,4.0,Windy,Jam ,motorcycle ,Urban ,0.12727922061357083,19,2,170
23,4.8,Cloudy,Medium ,scooter ,Metropolitian ,0.04242640687119446,17,2,85
25,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,19,5,135
37,4.3,Sunny,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,4,160
25,5.0,Sandstorms,Low ,scooter ,Other,0.11313708498984645,23,2,11
25,4.5,Sunny,Medium ,van,Metropolitian ,0.18384776310850237,17,2,95
32,4.7,Fog,Medium ,motorcycle ,Metropolitian ,0.0989956564754193,18,1,200
34,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,19,3,165
34,4.9,Sunny,Medium ,scooter ,Metropolitian ,0.15556349186103965,17,4,95
37,4.6,Cloudy,Low ,scooter ,Metropolitian ,0.12727922061357083,22,5,130
35,4.8,Sandstorms,High ,scooter ,Metropolitian ,0.05656854249491883,12,3,140
35,4.8,Windy,Low ,van,Metropolitian ,0.04242640687119446,23,6,110
36,4.3,Windy,Low ,motorcycle ,Metropolitian ,0.014142135623724367,10,0,105
23,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,18,4,170
36,5.0,Sunny,Low ,scooter ,Metropolitian ,0.014142135623735673,10,1,60
26,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.09899494936612083,22,0,115
37,4.7,Cloudy,Low ,motorcycle ,Urban ,0.0848528137423864,23,0,85
39,4.6,Cloudy,High ,motorcycle ,Metropolitian ,0.05656854249492762,13,3,155
32,4.3,Windy,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,22,5,215
22,4.6,Fog,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,19,4,120
22,4.6,Fog,Low ,motorcycle ,Urban ,0.028284271247458786,10,1,90
32,4.9,Stormy,Low ,scooter ,Metropolitian ,0.08485352085211458,22,3,130
31,4.2,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,21,2,195
39,4.7,Stormy,Medium ,scooter ,Metropolitian ,0.12727922061358088,18,5,110
38,4.3,Fog,Low ,motorcycle ,Metropolitian ,0.15556349186104046,23,5,185
38,4.7,Sunny,Jam ,scooter ,Metropolitian ,0.18384776310849843,21,1,95
31,4.4,Stormy,Low ,motorcycle ,Metropolitian ,0.04242640687119446,23,2,100
25,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,21,3,160
20,4.8,Windy,High ,motorcycle ,Urban ,0.028284271247458786,11,6,60
24,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,20,4,125
36,4.6,Windy,Low ,motorcycle ,Metropolitian ,0.09899494936611666,22,0,135
39,4.0,Cloudy,Jam ,scooter ,Urban ,0.15556349186103965,21,5,230
29,4.1,Windy,Low ,motorcycle ,Urban ,0.014142135623735673,10,0,100
37,4.8,Stormy,Low ,motorcycle ,Urban ,0.028284271247471345,9,6,135
29,4.7,Windy,Jam ,motorcycle ,Urban ,0.042426406871191945,19,1,100
31,3.5,Sandstorms,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,0,35
22,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,39.81186121268203,17,6,90
37,4.7,Fog,Jam ,scooter ,Metropolitian ,0.09899494936612209,21,2,220
28,4.8,Fog,Jam ,motorcycle ,Urban ,0.09899494936612209,21,2,205
25,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,17,0,185
22,5.0,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,20,5,33
34,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,17,0,135
32,4.7,Windy,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,18,4,170
30,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,22,4,145
37,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,20,2,220
26,4.9,Stormy,Low ,scooter ,Metropolitian ,0.0848528137423864,22,4,55
25,4.5,Fog,Low ,motorcycle ,Metropolitian ,0.09899494936611666,23,1,120
29,4.7,Windy,Low ,motorcycle ,Urban ,0.11313708498984645,22,0,75
36,3.9,Sunny,Jam ,scooter ,Metropolitian ,0.09899494936611203,21,5,160
25,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.11313708498984645,17,5,140
26,4.6,Windy,Medium ,motorcycle ,Other,0.05656854249493013,16,0,130
30,4.8,Sunny,Jam ,scooter ,Metropolitian ,0.08485281374238766,20,3,80
34,4.3,Sandstorms,High ,motorcycle ,Other,0.05656854249492762,13,4,165
38,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,0.08485210663854326,17,6,110
33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,0.04242640687119446,17,5,145
25,4.5,Fog,Medium ,motorcycle ,Metropolitian ,0.08485281374238766,18,2,125
26,5.0,Cloudy,Low ,van,Other,0.0848528137423864,23,0,80
31,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,8,3,140
27,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.18384776310849843,17,1,140
27,4.9,Sandstorms,Low ,motorcycle ,Urban ,0.014142135623735673,9,3,85
26,4.6,Cloudy,Low ,scooter ,Metropolitian ,0.014142135623734417,8,1,85
28,4.9,Sunny,Medium ,scooter ,Metropolitian ,0.11313708498984645,18,4,75
39,4.6,Fog,Low ,motorcycle ,Metropolitian ,0.07071067811865074,23,1,115
23,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.1555634918610409,19,1,170
27,4.7,Windy,High ,motorcycle ,Metropolitian ,0.056568542494920084,14,3,75
21,4.1,Fog,Medium ,scooter ,Metropolitian ,0.09899494936611203,17,4,180
21,4.5,Sandstorms,Jam ,van,Metropolitian ,0.15556349186103965,20,1,95
24,4.7,Windy,Jam ,van,Metropolitian ,0.18384776310850237,19,1,135
32,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623733162,10,0,105
31,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,16,2,100
32,4.7,Stormy,High ,scooter ,Metropolitian ,0.05656854249492762,13,0,155
39,4.8,Stormy,Low ,van,Metropolitian ,0.014142135623734417,9,6,125
29,4.6,Windy,Medium ,motorcycle ,Urban ,0.09899494936612209,18,2,90
33,4.8,Fog,High ,motorcycle ,Metropolitian ,0.0565685424949238,14,3,150
36,4.7,Fog,Low ,van,Urban ,0.15556349186103965,23,6,150
35,4.5,Stormy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,4,130
28,4.7,Windy,Low ,scooter ,Urban ,0.014142135623735673,9,0,85
32,4.4,Fog,Low ,motorcycle ,Urban ,0.18384776310849843,22,3,205
27,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.08485281374237762,17,2,100
33,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,0.12727922061358088,23,2,110
39,4.8,Fog,Low ,motorcycle ,Urban ,0.014142135623725625,9,0,120
27,4.7,Fog,Low ,scooter ,Metropolitian ,0.1838477631085085,23,4,24
35,4.5,Windy,Low ,motorcycle ,Metropolitian ,0.042426406871191945,23,0,135
31,5.0,Sunny,High ,motorcycle ,Metropolitian ,0.014142135623724367,11,1,135
35,3.3,Sunny,Low ,motorcycle ,Metropolitian ,0.09899494936611203,22,4,170
36,5.0,Cloudy,Low ,scooter ,Metropolitian ,0.09899494936612209,23,4,150
38,5.0,Sunny,Low ,scooter ,Metropolitian ,0.09899494936612209,23,0,125
21,4.6,Windy,High ,scooter ,Metropolitian ,0.05656854249492762,13,0,105
35,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,1,145
30,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,5,130
33,4.2,Fog,Jam ,motorcycle ,Metropolitian ,0.11313708498984645,21,3,190
22,4.6,Windy,Jam ,scooter ,Urban ,0.15556349186103965,20,6,90
31,4.6,Fog,High ,scooter ,Metropolitian ,0.028284271247458786,11,2,135
27,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623733162,8,5,100
22,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,15,3,105
35,4.7,Cloudy,High ,van,Metropolitian ,0.014142135623725625,11,4,175
29,4.3,Windy,Jam ,motorcycle ,Metropolitian ,0.183847763108511,19,2,180
33,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,17,1,225
27,4.5,Windy,Jam ,motorcycle ,Metropolitian ,0.1979898987322341,20,1,150
39,4.4,Windy,Medium ,motorcycle ,Metropolitian ,0.1838477631085085,17,2,155
39,5.0,Windy,Medium ,motorcycle ,Metropolitian ,0.05656854249491883,15,6,160
23,4.9,Windy,Jam ,scooter ,Metropolitian ,0.09899494936610952,21,4,85
34,4.6,Fog,Medium ,motorcycle ,Metropolitian ,0.15556349186104046,17,0,205
32,4.6,Sunny,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,5,135
38,4.6,Fog,High ,motorcycle ,Metropolitian ,0.05656854249492762,12,0,130
39,4.5,Fog,High ,motorcycle ,Metropolitian ,52.99823109484557,12,4,130
21,4.6,Sandstorms,Low ,scooter ,Metropolitian ,0.11313708498985775,22,1,50
26,4.8,Fog,Low ,van,Urban ,0.18384776310849843,22,2,105
38,4.2,Sandstorms,Jam ,motorcycle ,Urban ,0.11313708498984645,20,6,200
26,5.0,Stormy,Medium ,motorcycle ,Other,0.07071067811865325,18,0,65
34,4.8,Sunny,Medium ,van,Metropolitian ,0.12727922061357083,18,4,135
35,3.6,Windy,Jam ,scooter ,Urban ,0.09899494936610952,22,5,210
22,4.5,Fog,Jam ,scooter ,Urban ,0.08485281374238766,21,3,120
30,4.0,Windy,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,4,170
23,3.5,Sunny,Low ,van,Metropolitian ,0.183847763108511,22,3,190
21,4.7,Windy,Medium ,scooter ,Metropolitian ,0.15556349186104218,17,6,135
38,4.9,Cloudy,Low ,motorcycle ,Urban ,0.08485281374238766,22,0,90
31,4.8,Fog,Jam ,motorcycle ,Urban ,0.15556349186103965,20,3,225
32,4.3,Stormy,Medium ,motorcycle ,Metropolitian ,0.183847763108511,17,4,165
